Logging for microserv2       start 
03/16/2024, 16:18:54 DEBUG:   user xxx logged in
03/16/2024, 16:18:55 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:18:55 DEBUG:   Device working in turbo mode
03/16/2024, 16:18:56 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:18:57 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:18:58 INFO:   Device working in turbo mode
03/16/2024, 16:18:59 INFO:   Got signal to peek load
03/16/2024, 16:19:00 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:19:01 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:19:02 INFO:   Got signal to peek load
03/16/2024, 16:19:02 INFO:   Got signal to peek load
03/16/2024, 16:19:02 INFO:   Function called twice with mno bit
03/16/2024, 16:19:03 INFO:   Device working in turbo mode
03/16/2024, 16:19:04 INFO:   user xxx logged in
03/16/2024, 16:19:05 INFO:   Got signal to peek load
03/16/2024, 16:19:05 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:19:06 INFO:   user xxx logged in
03/16/2024, 16:19:06 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:19:07 INFO:   Got signal to peek load
03/16/2024, 16:19:07 INFO:   Got signal to peek load
03/16/2024, 16:19:08 ERROR:   function divide by 0 abort call issued
03/16/2024, 16:19:09 ERROR:   kernel fault detected in core
03/16/2024, 16:19:09 ERROR:   function divide by 0 abort call issued
03/16/2024, 16:19:10 ERROR:   Interrupt overflow, out of stack space
03/16/2024, 16:19:10 ERROR:   function divide by 0 abort call issued
03/16/2024, 16:19:11 ERROR:   Interrupt overflow, out of stack space
03/16/2024, 16:19:11 ERROR:   kernel fault detected in core
03/16/2024, 16:19:12 INFO:   Function called twice with mno bit
03/16/2024, 16:19:12 INFO:   user xxx logged in
03/16/2024, 16:19:13 DEBUG:   Got signal to peek load
03/16/2024, 16:19:13 DEBUG:   Got signal to peek load
03/16/2024, 16:19:13 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:19:14 DEBUG:   Device working in turbo mode
03/16/2024, 16:19:15 DEBUG:   user xxx logged in
03/16/2024, 16:19:16 DEBUG:   user xxx logged in
03/16/2024, 16:19:17 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:19:17 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:19:17 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:19:19 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:19:20 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:19:20 INFO:   user xxx logged in
03/16/2024, 16:19:21 INFO:   Device working in turbo mode
03/16/2024, 16:19:22 INFO:   Function called twice with mno bit
03/16/2024, 16:19:23 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:19:23 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:19:24 INFO:   Function called twice with mno bit
03/16/2024, 16:19:24 INFO:   Function called twice with mno bit
03/16/2024, 16:19:25 DEBUG:   Function called twice with mno bit
03/16/2024, 16:19:26 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:19:26 DEBUG:   Got signal to peek load
03/16/2024, 16:19:27 DEBUG:   user xxx logged in
03/16/2024, 16:19:28 DEBUG:   Device working in turbo mode
03/16/2024, 16:19:28 DEBUG:   user xxx logged in
03/16/2024, 16:19:28 DEBUG:   user xxx logged in
03/16/2024, 16:19:29 DEBUG:   Function called twice with mno bit
03/16/2024, 16:19:29 DEBUG:   Function called twice with mno bit
03/16/2024, 16:19:30 DEBUG:   Got signal to peek load
03/16/2024, 16:19:30 DEBUG:   Got signal to peek load
03/16/2024, 16:19:31 DEBUG:   Got signal to peek load
03/16/2024, 16:19:31 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:19:32 DEBUG:   Got signal to peek load
03/16/2024, 16:19:32 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:19:33 INFO:   Device working in turbo mode
03/16/2024, 16:19:34 INFO:   Function called twice with mno bit
03/16/2024, 16:19:34 INFO:   Got signal to peek load
03/16/2024, 16:19:34 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:19:35 INFO:   Device working in turbo mode
03/16/2024, 16:19:35 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:19:36 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:19:37 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:19:37 WARNING:   Device working in turbo mode
03/16/2024, 16:19:38 WARNING:   user xxx logged in
03/16/2024, 16:19:38 WARNING:   Function called twice with mno bit
03/16/2024, 16:19:39 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:19:39 WARNING:   user xxx logged in
03/16/2024, 16:19:39 WARNING:   Device working in turbo mode
03/16/2024, 16:19:40 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:19:41 WARNING:   Device working in turbo mode
03/16/2024, 16:19:42 DEBUG:   Function called twice with mno bit
03/16/2024, 16:19:42 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:19:43 DEBUG:   user xxx logged in
03/16/2024, 16:19:43 DEBUG:   Device working in turbo mode
03/16/2024, 16:19:44 DEBUG:   Function called twice with mno bit
03/16/2024, 16:19:44 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:19:45 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:19:46 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:19:47 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:19:47 WARNING:   Function called twice with mno bit
03/16/2024, 16:19:47 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:19:48 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:19:49 DEBUG:   Device working in turbo mode
03/16/2024, 16:19:50 DEBUG:   Function called twice with mno bit
03/16/2024, 16:19:50 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:19:51 DEBUG:   user xxx logged in
03/16/2024, 16:19:51 DEBUG:   user xxx logged in
03/16/2024, 16:19:51 DEBUG:   user xxx logged in
03/16/2024, 16:19:52 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:19:53 DEBUG:   Function called twice with mno bit
03/16/2024, 16:19:53 DEBUG:   Function called twice with mno bit
03/16/2024, 16:19:54 DEBUG:   Function called twice with mno bit
03/16/2024, 16:19:54 DEBUG:   Function called twice with mno bit
03/16/2024, 16:19:55 DEBUG:   user xxx logged in
03/16/2024, 16:19:56 WARNING:   Function called twice with mno bit
03/16/2024, 16:19:57 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:19:58 WARNING:   Got signal to peek load
03/16/2024, 16:19:59 WARNING:   Function called twice with mno bit
03/16/2024, 16:19:59 WARNING:   Device working in turbo mode
03/16/2024, 16:20:01 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:20:01 WARNING:   user xxx logged in
03/16/2024, 16:20:02 WARNING:   Got signal to peek load
03/16/2024, 16:20:02 WARNING:   Device working in turbo mode
03/16/2024, 16:20:03 WARNING:   user xxx logged in
03/16/2024, 16:20:03 WARNING:   Got signal to peek load
03/16/2024, 16:20:03 WARNING:   Function called twice with mno bit
03/16/2024, 16:20:05 WARNING:   Device working in turbo mode
03/16/2024, 16:20:06 WARNING:   user xxx logged in
03/16/2024, 16:20:06 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:20:07 WARNING:   user xxx logged in
03/16/2024, 16:20:08 WARNING:   user xxx logged in
03/16/2024, 16:20:09 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:20:09 DEBUG:   Device working in turbo mode
03/16/2024, 16:20:10 DEBUG:   Got signal to peek load
03/16/2024, 16:20:10 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:20:10 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:20:12 INFO:   Device working in turbo mode
03/16/2024, 16:20:12 INFO:   Function called twice with mno bit
03/16/2024, 16:20:13 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:20:13 DEBUG:   Device working in turbo mode
03/16/2024, 16:20:13 DEBUG:   user xxx logged in
03/16/2024, 16:20:14 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:20:14 INFO:   Device working in turbo mode
03/16/2024, 16:20:14 INFO:   Got signal to peek load
03/16/2024, 16:20:14 INFO:   user xxx logged in
03/16/2024, 16:20:15 INFO:   user xxx logged in
03/16/2024, 16:20:16 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:20:16 INFO:   Function called twice with mno bit
03/16/2024, 16:20:17 INFO:   user xxx logged in
03/16/2024, 16:20:18 INFO:   Got signal to peek load
03/16/2024, 16:20:19 DEBUG:   user xxx logged in
03/16/2024, 16:20:19 DEBUG:   Got signal to peek load
03/16/2024, 16:20:20 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:20:20 DEBUG:   Function called twice with mno bit
03/16/2024, 16:20:21 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:20:22 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:20:22 DEBUG:   Function called twice with mno bit
03/16/2024, 16:20:24 DEBUG:   Function called twice with mno bit
03/16/2024, 16:20:24 DEBUG:   Device working in turbo mode
03/16/2024, 16:20:25 DEBUG:   Function called twice with mno bit
03/16/2024, 16:20:25 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:20:25 DEBUG:   Function called twice with mno bit
03/16/2024, 16:20:25 DEBUG:   Function called twice with mno bit
03/16/2024, 16:20:26 DEBUG:   Device working in turbo mode
03/16/2024, 16:20:27 DEBUG:   Got signal to peek load
03/16/2024, 16:20:27 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:20:27 DEBUG:   Device working in turbo mode
03/16/2024, 16:20:28 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:20:28 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:20:29 DEBUG:   Got signal to peek load
03/16/2024, 16:20:29 DEBUG:   user xxx logged in
03/16/2024, 16:20:29 DEBUG:   Device working in turbo mode
03/16/2024, 16:20:30 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:20:30 DEBUG:   user xxx logged in
03/16/2024, 16:20:31 DEBUG:   user xxx logged in
03/16/2024, 16:20:32 WARNING:   Got signal to peek load
03/16/2024, 16:20:32 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:20:32 WARNING:   Got signal to peek load
03/16/2024, 16:20:32 WARNING:   user xxx logged in
03/16/2024, 16:20:33 WARNING:   user xxx logged in
03/16/2024, 16:20:34 WARNING:   Function called twice with mno bit
03/16/2024, 16:20:34 WARNING:   Function called twice with mno bit
03/16/2024, 16:20:34 WARNING:   Got signal to peek load
03/16/2024, 16:20:35 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:20:35 WARNING:   Got signal to peek load
03/16/2024, 16:20:35 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:20:35 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:20:36 WARNING:   Function called twice with mno bit
03/16/2024, 16:20:36 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:20:37 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:20:37 INFO:   Device working in turbo mode
03/16/2024, 16:20:38 INFO:   user xxx logged in
03/16/2024, 16:20:38 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:20:39 INFO:   Device working in turbo mode
03/16/2024, 16:20:39 INFO:   Got signal to peek load
03/16/2024, 16:20:39 INFO:   Function called twice with mno bit
03/16/2024, 16:20:40 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:20:41 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:20:41 DEBUG:   Function called twice with mno bit
03/16/2024, 16:20:41 DEBUG:   Got signal to peek load
03/16/2024, 16:20:41 DEBUG:   Function called twice with mno bit
03/16/2024, 16:20:42 DEBUG:   Got signal to peek load
03/16/2024, 16:20:42 DEBUG:   Got signal to peek load
03/16/2024, 16:20:43 DEBUG:   Function called twice with mno bit
03/16/2024, 16:20:43 DEBUG:   Got signal to peek load
03/16/2024, 16:20:44 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:20:45 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:20:45 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:20:45 INFO:   Function called twice with mno bit
03/16/2024, 16:20:46 INFO:   user xxx logged in
03/16/2024, 16:20:47 INFO:   Device working in turbo mode
03/16/2024, 16:20:47 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:20:48 INFO:   Function called twice with mno bit
03/16/2024, 16:20:48 DEBUG:   Got signal to peek load
03/16/2024, 16:20:49 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:20:49 DEBUG:   user xxx logged in
03/16/2024, 16:20:50 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:20:51 DEBUG:   Function called twice with mno bit
03/16/2024, 16:20:52 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:20:53 DEBUG:   user xxx logged in
03/16/2024, 16:20:53 DEBUG:   Got signal to peek load
03/16/2024, 16:20:54 DEBUG:   user xxx logged in
03/16/2024, 16:20:56 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:20:57 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:20:57 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:20:57 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:20:58 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:20:58 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:20:59 WARNING:   Got signal to peek load
03/16/2024, 16:20:59 WARNING:   Function called twice with mno bit
03/16/2024, 16:20:59 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:21:00 WARNING:   user xxx logged in
03/16/2024, 16:21:00 WARNING:   Got signal to peek load
03/16/2024, 16:21:00 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:21:01 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:21:02 INFO:   user xxx logged in
03/16/2024, 16:21:02 INFO:   Device working in turbo mode
03/16/2024, 16:21:02 INFO:   user xxx logged in
03/16/2024, 16:21:03 INFO:   Device working in turbo mode
03/16/2024, 16:21:04 WARNING:   user xxx logged in
03/16/2024, 16:21:05 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:21:05 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:21:05 WARNING:   user xxx logged in
03/16/2024, 16:21:06 WARNING:   user xxx logged in
03/16/2024, 16:21:06 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:21:06 WARNING:   Got signal to peek load
03/16/2024, 16:21:07 WARNING:   Device working in turbo mode
03/16/2024, 16:21:07 WARNING:   Function called twice with mno bit
03/16/2024, 16:21:08 WARNING:   Device working in turbo mode
03/16/2024, 16:21:08 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:21:09 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:21:09 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:21:09 WARNING:   Function called twice with mno bit
03/16/2024, 16:21:10 WARNING:   user xxx logged in
03/16/2024, 16:21:10 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:21:10 WARNING:   Got signal to peek load
03/16/2024, 16:21:11 WARNING:   Device working in turbo mode
03/16/2024, 16:21:12 WARNING:   user xxx logged in
03/16/2024, 16:21:13 WARNING:   user xxx logged in
03/16/2024, 16:21:13 WARNING:   Got signal to peek load
03/16/2024, 16:21:13 WARNING:   Function called twice with mno bit
03/16/2024, 16:21:14 DEBUG:   Device working in turbo mode
03/16/2024, 16:21:15 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:21:15 DEBUG:   Function called twice with mno bit
03/16/2024, 16:21:16 DEBUG:   Function called twice with mno bit
03/16/2024, 16:21:16 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:21:17 DEBUG:   user xxx logged in
03/16/2024, 16:21:17 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:21:17 WARNING:   Device working in turbo mode
03/16/2024, 16:21:18 WARNING:   Device working in turbo mode
03/16/2024, 16:21:19 DEBUG:   user xxx logged in
03/16/2024, 16:21:19 DEBUG:   Device working in turbo mode
03/16/2024, 16:21:20 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:21:20 DEBUG:   Device working in turbo mode
03/16/2024, 16:21:21 DEBUG:   Function called twice with mno bit
03/16/2024, 16:21:21 DEBUG:   user xxx logged in
03/16/2024, 16:21:22 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:21:23 INFO:   Got signal to peek load
03/16/2024, 16:21:23 INFO:   Got signal to peek load
